"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process","183/2715","479/9821",1.75688194222368e-07,5.23183099306378e-06,4.17071300727397e-06,"Plaa/Map1a/Psmc3/Chmp2b/Gsk3b/Usp5/Nsfl1c/Araf/Pcnp/Park7/Chmp7/Cyld/Usp14/Stam/Pcbp2/Bcap31/Trim3/Hsp90ab1/Trim2/Cul5/Chmp4b/Vcp/Trim9/Agap3/Tgfb1i1/Psmd2/Vps37a/Psmd14/Sirt2/Uba1/Uchl1/Ubr4/Usp9x/Rad23b/Zyg11b/Canx/Psmd3/Ctnnb1/Nedd8/Svip/Psma1/Dvl1/Rpl5/Psma7/Lonp1/Psma4/Fbxo2/Dab2/Psmc2/Zmpste24/Rpl23/Ube2g1/Adrm1/Agtpbp1/Akt1/Amn1/Anapc1/Apc/Apc2/Arrb2/Ate1/Axin1/Birc2/Cacul1/Calr/Cbl/Ccdc22/Cd2ap/Cdc16/Chmp1a/Chmp2a/Chmp5/Clec16a/Clgn/Cnot4/Cops3/Crbn/Csnk1a1/Csnk1d/Csnk1e/Csnk2a2/Cul2/Cul3/Cul4b/Ddb1/Ddrgk1/Dnajb2/Dtx3l/Ecpas/Eif3h/Eloc/Faf1/Fbxl16/Fbxl20/Fbxo31/Fbxo4/Fbxw11/Gclc/Glmn/Gsk3a/Hdac6/Hectd1/Hecw1/Hipk2/Hspbp1/Huwe1/Itch/Mapk9/Mkrn2/Mtm1/N4bp1/Nedd4/Nedd4l/Nploc4/Ogt/Otud7a/Pdcl3/Pnpt1/Ppp1r11/Ppp2r5c/Psma6/Psmb3/Psmb5/Psmc4/Psmc5/Psmd1/Psmd11/Psmd13/Psmd4/Psmd6/Pten/Ptk2b/Ptpn23/Rbx1/Rc3h1/Rnf14/Rnf7/Rps7/Sdcbp/Skp1/Smurf1/Snf8/Stub1/Trim25/Trim67/Trip4/Tsg101/Uba6/Ubap1/Ube2j1/Ube2k/Ube2v2/Ube3a/Ube3c/Ubl4a/Ubr1/Ubr3/Ubxn1/Ubxn4/Uchl5/Ufd1/Usp10/Usp13/Usp15/Usp19/Usp20/Usp24/Usp25/Usp4/Usp46/Usp47/Usp7/Usp8/Vps25/Vps28/Vps36/Vps37c/Vps4a/Vps4b/Wfs1/Wwp2/Yod1/Zfand2b",183
"GO:0046034","GO:0046034","ATP metabolic process","73/2715","156/9821",2.1765923846421e-07,6.33437851939594e-06,5.04964226078153e-06,"Atp6v1a/Dnm1l/Ampd2/Tigar/Nudt5/Git1/Sdha/Hspa8/Ndufs7/Pfkp/Atp6v1b2/Pgam1/Map2k1/Ola1/Vcp/Hk1/Ndufs1/Ak1/Eno1/Pfkm/Eno2/Mpi/Ndufa12/Ndufa9/Ndufa10/Sdhb/Atp1b1/Gapdh/Ndufb5/Ndufv1/Sdhc/Ndufv2/Ndufa7/Fis1/Ndufb3/Ndufb11/Ndufb10/Ndufs3/Pgk1/Gpd1/Atp5pb/Aldoa/Ndufa3/Ndufa2/Slc25a25/Slc4a1/Ndufs6/Mtch2/Ndufs5/Ak2/Ak3/Ampd3/Arl2/Atp7a/Eif6/Hdac4/Kif5c/Ndufa11/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3/Nudt2/Ogt/Parg/Pfkfb2/Pfkl/Prkaa1/Prkaa2/Prkag2/Rptor/Stat3",73
"GO:0072594","GO:0072594","establishment of protein localization to organelle","129/2715","318/9821",2.94713602434686e-07,8.43308978586849e-06,6.72269370093588e-06,"Mapt/Timm44/Rab3gap2/Bag3/Pex5l/Cct8/Ppp3ca/Ran/Lrsam1/Ipo7/Kpna3/Ap3d1/Hspa4/Nup214/Gga3/Hspa8/Tcp1/Stam/Cct7/Bcap31/Nf1/Hsp90ab1/Tnpo1/Tomm20/Cct5/Chmp4b/Cct6a/Tardbp/Rala/Cct2/Hsp90aa1/Agap3/Rab23/Vps37a/Cfl1/Hk1/Ruvbl2/Aip/Vps13c/Phb2/Ywhaz/Lmna/Ryr2/Nup85/Mavs/Cct3/Cacng2/Aifm1/Fis1/Get3/Rab10/Flna/Gdap1/Mfn2/Elavl1/Kpnb1/Timm22/Mtch2/Agk/Jup/Akap1/Akt1/Appl2/Becn1/Cabp1/Chp1/Gsk3a/Hgs/Ipo11/Ipo9/Kpna1/Kpna6/Macf1/Maip1/Mapk1/Mff/Nedd4/Nup54/Nup62/Nup93/Nup98/Pam16/Pdcd5/Pex1/Pex14/Pex19/Pex5/Pik3c3/Pik3r4/Pmpca/Pmpcb/Ppp2ca/Ppp3r1/Prkaa1/Prkcd/Prkcq/Ptpn23/Rab3gap1/Samm50/Sec62/Sh3glb1/Smurf1/Snf8/Snupn/Snx16/Spcs1/Spcs2/Sqstm1/Srp68/Stat3/Timm50/Tnpo2/Tomm22/Tomm34/Tsc2/Tsg101/Ubl4a/Ufm1/Vamp7/Vps13a/Vps25/Vps28/Vps36/Vps37c/Vps4a/Wbp2/Zfand2b/Zfand6/Zfyve16",129
"GO:0051301","GO:0051301","cell division","155/2715","397/9821",3.39936598296984e-07,9.5145095982358e-06,7.58478035544435e-06,"Map4/Myh9/Wasl/Numbl/Clasp2/Sptbn1/Ank3/Chmp2b/Ckap5/Dync1li1/Septin4/Dock7/Ran/Birc6/Dctn1/Ist1/Nudc/Git1/Numb/Septin5/Nek9/Pdcd6ip/Exoc4/Mical3/Septin7/Snx9/Septin9/Chmp7/Ppp1ca/Kif2a/Septin3/Clasp1/Mapre3/Actr2/Calm1/Plec/Rock2/Pafah1b1/Chmp4b/Septin6/Arl3/Rala/Fubp1/Cfl1/Ppp1cc/Chmp3/Sirt2/Stmn1/Dstn/Mapre2/Eml4/Usp9x/Brsk2/Hnrnpu/Tppp/Gnai2/Myh10/Pkn2/Dync1h1/Rtkn/Septin2/Septin8/Fmn2/Pkp4/Rab10/Gnai1/Dynlt3/Cdc42/Rcc2/Cltc/Sfn/Cit/Gnai3/Pdxp/Ruvbl1/Abraxas2/Actr3/Anapc1/Ankle2/Apc/Arf1/Arf6/Arl8a/Arpp19/Bbs4/Becn1/Brcc3/Ccdc124/Ccp110/Cd2ap/Cdc16/Cdk14/Cdk5/Cetn2/Chmp1a/Chmp2a/Chmp5/Clta/Csnk1a1/Ctdp1/Cul3/Dctn3/Dis3l2/Ensa/Epb41/Evi5/Exoc1/Exoc2/Exoc3/Exoc6b/Exoc7/Exoc8/Fgf13/Fsd1/Garem1/Katnb1/Kif3b/Kit/Klhl9/Lbh/Mapre1/Mark4/Nek1/Nek3/Nek4/Nup62/Pard3/Pik3c3/Pik3r4/Pin1/Ppp1cb/Ppp1r1c/Prkce/Rae1/Rgs14/Rhoa/Rhob/Septin11/Sh3glb1/Spast/Specc1l/Spire1/Stambp/Stx2/Tacc1/Trim36/Tsg101/Usp8/Vps4a/Vps4b/Washc1/Yeats2/Zfyve19/Zw10/Zwint",155
"GO:0032409","GO:0032409","regulation of transporter activity","94/2715","217/9821",3.98745386960549e-07,1.09805046882362e-05,8.75344287504228e-06,"Fhl1/Ank3/Mink1/Ehd3/Ppp3ca/Kif5b/Slc9a1/Park7/Ank2/Kcna1/Rph3a/Ahcyl1/Camk2d/Syngr3/Calm1/Stim1/Slc25a4/Cfl1/Vamp2/Hk1/Slc9a3r1/Plcb1/Phb2/Cbarp/Prkca/Kcnc1/Myo5a/Ppp3cb/Ryr2/Atp1b1/Ywhah/Homer1/Cacng2/Snca/Wnk1/Rasgrf2/Ywhae/Atp1b2/Hcn2/Ndufa4/Slc6a9/Slc5a3/Atp1b3/Atp7a/Cabp1/Cacna1a/Cacnb1/Cacnb3/Cacnb4/Cdk5/Chp1/Crbn/Dlg4/Dysf/Fgf12/Fgf13/Fxyd7/Glrx/Gnb5/Gopc/Hcn1/Hcn3/Hecw1/Hspa2/Htt/Itgb1/Kcnab1/Kcnj11/Nedd4/Nedd4l/Nipsnap2/Nlgn2/Oxsr1/Pde4d/Pla2g6/Ppp2ca/Ppp3cc/Ppp3r1/Prkcd/Pten/Ptk2b/Scn4b/Shank1/Slmap/Sri/Stac/Stac2/Stk39/Stom/Taco1/Vmp1/Wnk2/Wnk3/Wwp2",94
"GO:0048588","GO:0048588","developmental cell growth","84/2715","192/9821",9.97261376504449e-07,2.44400611026593e-05,1.94831371415802e-05,"Cttn/Dbnl/Mapt/Plaa/Rtn4/Map1b/Clasp2/Picalm/Afdn/Vcl/G6pdx/Hnrnpk/Gsk3b/Ist1/Dclk1/Dpysl2/Pdlim5/Septin7/Pak1/Rufy3/Impact/Camk2d/Dbn1/Sh3gl2/Nr3c1/Syt2/Hsp90ab1/Sorbs2/Pafah1b1/Rab21/Hsp90aa1/Rims1/Fubp1/Slc25a4/Syt1/Usp9x/Twf2/Shtn1/Gdi1/Dip2b/Tnr/Lamb2/Ctnnb1/Omg/Dvl1/Bcan/Actr3/Akap13/Bmpr2/Cdk5/Cpne1/Cpne6/Ctdp1/Cyfip2/Fgf13/Flrt3/Golga4/Gsk3a/Hdac6/Ilk/Itgb1/Itsn2/L1cam/Macf1/Map2k4/Mt3/Nedd4l/Ntrk3/Pin1/Plxna4/Rims2/Sema4c/Sema4d/Sema4f/Sh3glb1/Smurf1/Stk11/Syt3/Tgfbr2/Trip10/Trpv2/Ttl/Unc13a/Wasf1",84
"GO:0016311","GO:0016311","dephosphorylation","107/2715","259/9821",1.08822638607342e-06,2.65423597593716e-05,2.1159048378841e-05,"Igbp1/Nck1/Synj1/Ppp3ca/Ppp1r2/Dnajc6/Mtmr6/Impa1/Swap70/Ppp6r2/Ppp1ca/Dusp3/Tiprl/Acp1/Hsp90ab1/Magi2/Calm1/Ywhab/Ocrl/Rock2/Ppp1cc/Sacm1l/Gnai2/Ppp3cb/Ppia/Ppp1r9b/Ptpa/Ppp2r5e/Ywhae/Plpp3/Rpl5/Pdxp/Akap1/Ankle2/Arpp19/Bpnt1/Chp1/Csnk2b/Ctdp1/Ensa/Eya3/Fbxw11/Htt/Impa2/Inpp1/Inpp5b/Inpp5e/Inpp5f/Inpp5j/Inppl1/Lpin1/Mprip/Mtm1/Mtmr12/Mtmr2/Mtmr3/Mtmr7/Nsmf/Pawr/Pdgfrb/Pdp1/Pin1/Pip4p1/Plppr4/Ppm1a/Ppm1b/Ppm1e/Ppm1h/Ppm1j/Ppp1cb/Ppp1r11/Ppp1r12a/Ppp1r7/Ppp2ca/Ppp2r2a/Ppp2r5a/Ppp2r5b/Ppp2r5c/Ppp3cc/Ppp3r1/Ppp4r4/Ppp6c/Ppp6r1/Ppp6r3/Pptc7/Prkcd/Pten/Ptpdc1/Ptpn11/Ptpn12/Ptpn23/Ptpn9/Ptpre/Ptprz1/Rcan1/Sema4d/Slc39a10/Src/Ssh2/Stk11/Timm50/Tns3/Tsc1/Ubash3b/Ublcp1/Uri1/Vcan",107
"GO:0018107","GO:0018107","peptidyl-threonine phosphorylation","43/2715","82/9821",1.67538677056103e-06,3.84813051067874e-05,3.06765413406005e-05,"Dmtn/Tnks1bp1/Grk2/Gsk3b/Eif4g1/Camk2d/Rock2/Hk1/Sirt2/Prkca/Camk2a/Dgkq/Wnk1/Cit/Akt1/Akt3/Axin1/Cab39/Cad/Cdc42bpa/Cdc42bpb/Cdk5/Chek1/Csnk2a2/Csnk2b/Gsk3a/Hipk2/Map3k7/Mapk1/Ogt/Oxsr1/Pard3/Prkag2/Prkcd/Rptor/Spred1/Spred2/Stk11/Stk39/Tgfbr2/Ttbk1/Ube2k/Wnk3",43
"GO:0098884","GO:0098884","postsynaptic neurotransmitter receptor internalization","19/2715","26/9821",1.86602601478893e-06,4.19201107357408e-05,3.34178897108322e-05,"Pacsin1/Synj1/Dnm3/Numb/Ap2b1/Iqsec1/Ap2a1/Sirt2/Atad1/Ap2a2/Ap2s1/Ap2m1/Efnb2/Nedd4/Ophn1/Pick1/Pip5k1c/Ppp3r1/Usp46",19
"GO:0010506","GO:0010506","regulation of autophagy","88/2715","206/9821",1.89470540499481e-06,4.20116064259023e-05,3.34908282796759e-05,"Cttn/Mapt/Rab3gap2/Bag3/Dnm1l/Tigar/Sec22b/Gsk3b/Lrsam1/Mapk3/Soga3/Eif4g2/Smcr8/Scfd1/Eif4g1/Larp1/Slc25a5/Map2k1/Chmp4b/Slc25a4/Sirt2/Pip4k2a/Vps13c/Snca/Svip/Slc7a5/Vdac1/Atp6v0a1/Zmpste24/Gnai3/Akt1/Atg16l1/Atg2a/Becn1/Bnip3/Casp1/Cers1/Cisd2/Clec16a/Dap/Depdc5/Fez1/Foxo3/Gsk3a/Hdac6/Hspb8/Htt/Ikbkg/Map3k7/Mt3/Mtm1/Mtmr3/Nprl3/Nrbp2/Optn/Pafah1b2/Pik3c2a/Pik3c3/Pik3r4/Pip4k2b/Pip4k2c/Prkaa1/Prkaa2/Rab39b/Rab3gap1/Rab8a/Rmc1/Rptor/Rragc/Rragd/Scoc/Sh3bp4/Sh3glb1/Snx4/Snx7/Soga1/Stat3/Stk11/Tecpr1/Tfeb/Tsc1/Tsc2/Usp10/Usp13/Washc1/Wdr24/Wdr41/Wdr45",88
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","119/2715","299/9821",2.64912343094423e-06,5.77396179289207e-05,4.60288904306055e-05,"Igbp1/Dmtn/Mapt/Pebp1/Nck1/Srcin1/Grk2/Tigar/Coro1c/Gsk3b/Git1/Nf2/Park7/Hspa4/Prkar2b/Swap70/Smcr8/Impact/Eif4g1/Prkar2a/Dusp3/Tiprl/Lpcat1/Sh3gl2/Nf1/Ywhab/Plec/Rock2/Wars1/Tardbp/Hspb1/Sirt2/Gstp1/Pip4k2a/Uchl1/Hnrnpu/Gnai2/Prkca/Slc8a1/Cdkn1b/Ppia/Ppp1r9b/Ptpa/Dgkq/Sirpa/Snca/Wnk1/Fis1/Slc27a1/Ywhae/Dvl1/Plpp3/Gnaq/Slc4a1/Thy1/Mtch2/Akap1/Akt1/Ankle2/Apc/Arpp19/Arrb2/Casp3/Cbl/Cblb/Chordc1/Chp1/Crkl/Csk/Dab2ip/Deptor/Ensa/Fkbp8/Hdac4/Ilk/Inpp5f/Inpp5j/Inppl1/Irs2/Lpin1/Mical1/Mprip/Mvp/Nck2/Nos1/Ntrk3/Nup62/Ogt/Pard3/Pcp4/Pde4d/Pip4k2b/Pip4k2c/Pkn1/Ppm1e/Ppp1r11/Ppp2ca/Ppp2r5a/Ppp4r4/Prdx3/Prkag2/Prkar1a/Prkcd/Prpsap1/Pten/Rabgef1/Rgs14/Sema4d/Sh3bp5l/Spred1/Spred2/Stat3/Tsc2/Tsg101/Ubash3b/Uri1/Vps25/Washc1/Zfyve28",119
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","119/2715","299/9821",2.64912343094423e-06,5.77396179289207e-05,4.60288904306055e-05,"Igbp1/Dmtn/Mapt/Pebp1/Nck1/Srcin1/Grk2/Tigar/Coro1c/Gsk3b/Git1/Nf2/Park7/Hspa4/Prkar2b/Swap70/Smcr8/Impact/Eif4g1/Prkar2a/Dusp3/Tiprl/Lpcat1/Sh3gl2/Nf1/Ywhab/Plec/Rock2/Wars1/Tardbp/Hspb1/Sirt2/Gstp1/Pip4k2a/Uchl1/Hnrnpu/Gnai2/Prkca/Slc8a1/Cdkn1b/Ppia/Ppp1r9b/Ptpa/Dgkq/Sirpa/Snca/Wnk1/Fis1/Slc27a1/Ywhae/Dvl1/Plpp3/Gnaq/Slc4a1/Thy1/Mtch2/Akap1/Akt1/Ankle2/Apc/Arpp19/Arrb2/Casp3/Cbl/Cblb/Chordc1/Chp1/Crkl/Csk/Dab2ip/Deptor/Ensa/Fkbp8/Hdac4/Ilk/Inpp5f/Inpp5j/Inppl1/Irs2/Lpin1/Mical1/Mprip/Mvp/Nck2/Nos1/Ntrk3/Nup62/Ogt/Pard3/Pcp4/Pde4d/Pip4k2b/Pip4k2c/Pkn1/Ppm1e/Ppp1r11/Ppp2ca/Ppp2r5a/Ppp4r4/Prdx3/Prkag2/Prkar1a/Prkcd/Prpsap1/Pten/Rabgef1/Rgs14/Sema4d/Sh3bp5l/Spred1/Spred2/Stat3/Tsc2/Tsg101/Ubash3b/Uri1/Vps25/Washc1/Zfyve28",119
"GO:0000422","GO:0000422","autophagy of mitochondrion","37/2715","68/9821",2.78788824452044e-06,5.97471279850781e-05,4.76292380554714e-05,"Cttn/Dnm1l/Tigar/Wipi2/Atg2b/Cdc37/Slc25a46/Arfip2/Fundc2/Slc25a5/Slc25a4/Vps13c/Phb2/Fis1/Map1lc3a/Vdac1/Mfn2/Atg2a/Atg3/Becn1/Bnip3/Cers1/Cisd2/Clec16a/Gabarapl2/Gsk3a/Hdac6/Htt/Huwe1/Ogt/Optn/Retreg1/Smurf1/Snx7/Sqstm1/Wdr45/Wdr45b",37
"GO:0006470","GO:0006470","protein dephosphorylation","80/2715","186/9821",4.01224678530755e-06,8.3539544855062e-05,6.65960859230123e-05,"Igbp1/Nck1/Ppp3ca/Ppp1r2/Swap70/Ppp6r2/Ppp1ca/Dusp3/Tiprl/Acp1/Hsp90ab1/Magi2/Calm1/Ywhab/Rock2/Ppp1cc/Gnai2/Ppp3cb/Ppia/Ppp1r9b/Ptpa/Ppp2r5e/Ywhae/Pdxp/Akap1/Ankle2/Arpp19/Csnk2b/Ctdp1/Ensa/Eya3/Fbxw11/Htt/Mprip/Mtm1/Mtmr3/Nsmf/Pawr/Pdgfrb/Pdp1/Pin1/Ppm1a/Ppm1b/Ppm1e/Ppm1h/Ppm1j/Ppp1cb/Ppp1r11/Ppp1r12a/Ppp1r7/Ppp2ca/Ppp2r2a/Ppp2r5a/Ppp2r5b/Ppp2r5c/Ppp3cc/Ppp3r1/Ppp4r4/Ppp6c/Ppp6r1/Ppp6r3/Pptc7/Prkcd/Pten/Ptpdc1/Ptpn11/Ptpn12/Ptpn23/Ptpn9/Ptpre/Ptprz1/Rcan1/Slc39a10/Ssh2/Stk11/Timm50/Tsc1/Ubash3b/Ublcp1/Vcan",80
"GO:0031623","GO:0031623","receptor internalization","52/2715","108/9821",4.18073660450858e-06,8.63456971302134e-05,6.88330954536875e-05,"Picalm/Scyl2/Pacsin1/Synj1/Grk2/Nsf/Dnm3/Numb/Flot1/Snx1/Snap25/Dnm1/Ap2b1/Iqsec1/Sh3gl2/Ap2a1/Magi2/Sirt2/Atad1/Ap2a2/Ap2s1/Napb/Ap2m1/Cacng2/Snca/Cd81/Dab2/Cltc/Cd9/Ezr/Ankrd13a/Ankrd13d/Arf1/Arrb2/Atxn2/Dlg4/Efnb2/Gria2/Hgs/Itgb1/Mtmr2/Necab2/Nedd4/Ophn1/Pard3/Pick1/Pip5k1c/Ppp3r1/Sdcbp/Tbc1d5/Usp46/Wdr54",52
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","49/2715","100/9821",4.21587858835455e-06,8.67218077492048e-05,6.91329234590036e-05,"Synj1/Mtmr6/Impa1/Ocrl/Ip6k1/Pip4k2a/Plcb1/Sacm1l/Cdipt/Pi4ka/Slc27a1/Lclat1/Becn1/Bpnt1/Dgke/Efr3b/Gpaa1/Impa2/Inpp1/Inpp5b/Inpp5e/Inpp5f/Inpp5j/Inppl1/Itpkc/Lpgat1/Mtm1/Mtmr12/Mtmr2/Mtmr3/Mtmr7/Pdgfrb/Pi4k2a/Pi4kb/Pigu/Pik3c2a/Pik3c3/Pik3ca/Pik3cd/Pik3r4/Pikfyve/Pip4k2b/Pip4k2c/Pip4p1/Pip5k1c/Pitpnc1/Plcb3/Pten/Vac14",49
"GO:0002090","GO:0002090","regulation of receptor internalization","33/2715","59/9821",4.29009497378051e-06,8.7479632096238e-05,6.97370461582251e-05,"Scyl2/Pacsin1/Synj1/Nsf/Numb/Flot1/Iqsec1/Sh3gl2/Magi2/Sirt2/Atad1/Napb/Ap2m1/Dab2/Ankrd13a/Ankrd13d/Arf1/Arrb2/Atxn2/Dlg4/Efnb2/Mtmr2/Necab2/Nedd4/Ophn1/Pard3/Pick1/Pip5k1c/Ppp3r1/Sdcbp/Tbc1d5/Usp46/Wdr54",33
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","39/2715","74/9821",4.30395690906911e-06,8.7479632096238e-05,6.97370461582251e-05,"Igbp1/Ppp1r2/Swap70/Ppp6r2/Tiprl/Hsp90ab1/Magi2/Calm1/Ywhab/Rock2/Gnai2/Ppia/Ppp1r9b/Ptpa/Ywhae/Akap1/Ankle2/Arpp19/Csnk2b/Ensa/Htt/Mprip/Nsmf/Pawr/Pdgfrb/Pin1/Ppp1r11/Ppp1r12a/Ppp1r7/Ppp2ca/Ppp2r5a/Ppp4r4/Ppp6r1/Ppp6r3/Prkcd/Rcan1/Slc39a10/Tsc1/Vcan",39
"GO:0060491","GO:0060491","regulation of cell projection assembly","69/2715","155/9821",4.35173432393911e-06,8.81011193961111e-05,7.02324836386927e-05,"Map4/Palm/Cttn/Dmtn/Wasl/Coro1c/Gsk3b/Dpysl3/Bcas3/Avil/Dnm3/Arhgap35/Septin7/Septin9/Capzb/Twf1/Cyld/Arhgap44/Rap1gap/Dbn1/Actr2/Pfn1/Cdc42ep4/Rala/Arpc2/Gdi2/Cfl1/Nckap1/Twf2/Rhog/Gpm6a/Gap43/Vdac3/Fscn1/Cdc42/Rcc2/Cdc42ep1/Abi2/Actr3/Apc/Aqp1/Arap1/Arf6/Atg3/Atp7a/Bbs4/Carmil2/Ccdc88a/Ccp110/Cep97/Dock11/Evl/Fam98a/Fnbp1l/Fxr1/Fxr2/Hdac4/Hras/Htt/Kit/Mark4/Prkcd/Prkcq/Rab3ip/Rdx/Src/Syne1/Ttbk2/Wasf2",69
"GO:0019076","GO:0019076","viral release from host cell","15/2715","19/9821",4.81838275402773e-06,9.49221402543464e-05,7.567006762297e-05,"Chmp2b/Ist1/Vapb/Chmp7/Vapa/Chmp4b/Cav2/Chmp1a/Chmp2a/Chmp5/Ddb1/Trim25/Tsg101/Vps4a/Vps4b",15
"GO:0035891","GO:0035891","exit from host cell","15/2715","19/9821",4.81838275402773e-06,9.49221402543464e-05,7.567006762297e-05,"Chmp2b/Ist1/Vapb/Chmp7/Vapa/Chmp4b/Cav2/Chmp1a/Chmp2a/Chmp5/Ddb1/Trim25/Tsg101/Vps4a/Vps4b",15
"GO:0046755","GO:0046755","viral budding","15/2715","19/9821",4.81838275402773e-06,9.49221402543464e-05,7.567006762297e-05,"Chmp2b/Lrsam1/Pdcd6ip/Chmp7/Chmp4b/Chmp1a/Chmp2a/Chmp5/Mvb12a/Nedd4/Snf8/Tsg101/Vps4a/Vps4b/Vta1",15
"GO:0031400","GO:0031400","negative regulation of protein modification process","133/2715","349/9821",1.00502710344617e-05,0.000190657363846343,0.000151988309328175,"Igbp1/Dmtn/Mapt/Plaa/Pebp1/Oxr1/Atp2b4/Nck1/Srcin1/Grk2/G6pdx/Coro1c/Gsk3b/Nf2/Park7/Hspa4/Prkar2b/Swap70/Smcr8/Impact/Eif4g1/Oga/Prkar2a/Dusp3/Ctbp1/Tiprl/Sh3gl2/Nf1/Ncoa7/Ywhab/Plec/Rock2/Snta1/Wars1/Tardbp/Hspb1/Sirt2/Gstp1/Uchl1/Tppp/Gnai2/Prkca/Slc8a1/Otub1/Cdkn1b/Ppia/Ppp1r9b/Ptpa/Ctnnb1/Dgkq/Sirpa/Snca/Ywhae/Dvl1/Plpp3/Gnaq/Rpl5/Thy1/U2af2/Rpl23/Tbc1d24/Akap1/Akt1/Apc/Arpp19/Arrb2/Bag2/Casp3/Cbl/Cblb/Cdk5/Chordc1/Chp1/Crkl/Dab2ip/Dbi/Dcun1d3/Deptor/Dnajb2/Dtx3l/Dysf/Ensa/Fkbp8/Fry/Gclc/Hint2/Ilk/Inpp5f/Inpp5j/Inppl1/Mical1/Minar1/Mprip/Mvp/N4bp1/Nck2/Nos1/Ntrk3/Nup62/Ogt/Pard3/Pcp4/Pde4d/Pkn1/Ppm1e/Ppp1r11/Ppp2ca/Ppp4r4/Prkaa1/Prkaa2/Prkag2/Prkar1a/Prkcd/Prkce/Pten/Rabgef1/Rela/Rgs14/Rps7/Sema4d/Sh3bp5l/Sirt3/Spred1/Spred2/Sqstm1/Tsc2/Tsg101/Ubash3b/Ubxn1/Usp4/Vps25/Vps28/Zfyve28",133
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport","31/2715","56/9821",1.11129027684127e-05,0.000206232927463079,0.000164404843015533,"Park7/Sdha/Ndufs7/Cox5b/Ndufs1/Dld/Ndufa12/Ndufa10/Sdhb/Cycs/Uqcrfs1/Cyc1/Ndufv1/Sdhc/Ndufv2/Ndufa7/Snca/Cox4i1/Ndufs3/Uqcrc2/Ndufs6/Mtch2/Cox7c/Uqcrb/Uqcrh/Iscu/Ndufb8/Ndufb9/Ndufc2/Ndufs8/Ndufv3",31
"GO:0031503","GO:0031503","protein-containing complex localization","75/2715","176/9821",1.18740581912894e-05,0.00021721045019923,0.000173155908736886,"Wasl/Stx7/Pacsin1/Synj1/Ran/Gsk3b/Kif5b/Dnm3/Git1/Numb/Snap25/Ap3d1/Adam22/Arhgap44/Dlg2/Ap2b1/Cplx1/Gphn/Iqsec1/Dbn1/Ap2a1/Snap47/Map2k1/Magi2/Arl3/Gripap1/Vamp2/Sirt2/Atad1/Ap2a2/Hnrnpu/Ap2s1/Lmna/Pura/Nptn/Camk2a/Ap2m1/Cacng2/Vps35/Dag1/Rap1a/Lgi1/Stx1b/Zdhhc3/Rcc2/Ezr/Abce1/Anks1b/Cep131/Dlg4/Efnb2/Eif6/Exoc3/Fkbp4/Grip1/Hras/Ift22/Iqsec2/Kif3b/Kif5a/Kif5c/Mapk10/Mios/Nedd4/Ophn1/Pick1/Pip5k1c/Ppp3r1/Rab8a/Ralgapa2/Ralgapb/Rapgef4/Snapin/Tnik/Usp46",75
"GO:0031113","GO:0031113","regulation of microtubule polymerization","28/2715","49/9821",1.31572236314658e-05,0.000238131800142643,0.000189833998387413,"Mapt/Map1b/Clasp2/Prune1/Ckap5/Dctn1/Git1/Arhgef7/Pak1/Camsap2/Mapre3/Stmn1/Cdkn1b/Camsap1/Snca/Tubb4a/Apc/Arl2/Camsap3/Clip1/Clip3/Fkbp4/Inpp5j/Mapre1/Slain2/Stmn2/Tbcd/Togaram1",28
"GO:0035303","GO:0035303","regulation of dephosphorylation","47/2715","99/9821",1.90783477607666e-05,0.000333512959831559,0.000265869987296619,"Igbp1/Ppp1r2/Swap70/Ppp6r2/Tiprl/Hsp90ab1/Magi2/Calm1/Ywhab/Rock2/Gnai2/Ppia/Ppp1r9b/Ptpa/Ywhae/Rpl5/Akap1/Ankle2/Arpp19/Chp1/Csnk2b/Ensa/Htt/Lpin1/Mprip/Mtmr2/Mtmr3/Nsmf/Pawr/Pdgfrb/Pin1/Ppp1r11/Ppp1r12a/Ppp1r7/Ppp2ca/Ppp2r5a/Ppp4r4/Ppp6r1/Ppp6r3/Prkcd/Rcan1/Sema4d/Slc39a10/Src/Tsc1/Uri1/Vcan",47
"GO:1903539","GO:1903539","protein localization to postsynaptic membrane","28/2715","50/9821",2.20561790780039e-05,0.000374590097227411,0.000298615875201941,"Gsk3b/Git1/Snap25/Adam22/Arhgap44/Dlg2/Cplx1/Gphn/Snap47/Map2k1/Magi2/Gripap1/Vamp2/Camk2a/Cacng2/Vps35/Dag1/Rap1a/Lgi1/Stx1b/Dlg4/Grip1/Hras/Iqsec2/Mapk10/Rab8a/Rapgef4/Tnik",28
